fecha_clima,region,temp_max,temp_min,lluvia_mm
2025-08-11,METROPOLITANA DE SANTIAGO,21.2,7.8,0.0
2025-08-12,METROPOLITANA DE SANTIAGO,19.1,12.5,0.0
2025-08-13,METROPOLITANA DE SANTIAGO,22.0,10.4,0.0
2025-08-14,METROPOLITANA DE SANTIAGO,17.9,9.1,0.0
2025-08-15,METROPOLITANA DE SANTIAGO,13.3,8.9,9.7
2025-08-16,METROPOLITANA DE SANTIAGO,18.5,5.9,0.0
2025-08-17,METROPOLITANA DE SANTIAGO,14.6,8.6,0.0
2025-08-18,METROPOLITANA DE SANTIAGO,15.1,7.5,1.1
2025-08-19,METROPOLITANA DE SANTIAGO,16.9,8.1,0.5
2025-08-20,METROPOLITANA DE SANTIAGO,18.9,7.8,0.8
2025-08-21,METROPOLITANA DE SANTIAGO,15.8,5.9,33.7
2025-08-22,METROPOLITANA DE SANTIAGO,7.1,-0.3,14.0
2025-08-23,METROPOLITANA DE SANTIAGO,4.7,-3.2,0.0
2025-08-24,METROPOLITANA DE SANTIAGO,10.1,-2.5,0.0
2025-08-25,METROPOLITANA DE SANTIAGO,15.6,3.5,0.0
2025-08-26,METROPOLITANA DE SANTIAGO,21.4,5.4,0.0
2025-08-27,METROPOLITANA DE SANTIAGO,18.2,5.9,0.0
2025-08-28,METROPOLITANA DE SANTIAGO,14.6,8.0,0.0
2025-08-29,METROPOLITANA DE SANTIAGO,11.4,8.8,4.9
2025-08-30,METROPOLITANA DE SANTIAGO,12.8,6.2,6.6
2025-08-31,METROPOLITANA DE SANTIAGO,12.4,8.4,3.6
2025-09-01,METROPOLITANA DE SANTIAGO,17.6,6.3,0.0
2025-09-02,METROPOLITANA DE SANTIAGO,12.8,8.4,0.2
2025-09-03,METROPOLITANA DE SANTIAGO,15.2,6.9,0.0
2025-09-04,METROPOLITANA DE SANTIAGO,18.3,4.1,0.0
2025-09-05,METROPOLITANA DE SANTIAGO,18.4,7.4,0.0
2025-09-06,METROPOLITANA DE SANTIAGO,14.6,7.8,0.0
2025-09-07,METROPOLITANA DE SANTIAGO,12.1,7.2,0.0
2025-09-08,METROPOLITANA DE SANTIAGO,16.6,6.8,0.0
2025-09-09,METROPOLITANA DE SANTIAGO,22.6,8.3,0.0
2025-09-10,METROPOLITANA DE SANTIAGO,21.4,9.4,0.1
2025-09-11,METROPOLITANA DE SANTIAGO,25.0,9.4,0.0
2025-09-12,METROPOLITANA DE SANTIAGO,24.5,11.3,0.0
2025-09-13,METROPOLITANA DE SANTIAGO,19.3,9.0,0.0
2025-09-14,METROPOLITANA DE SANTIAGO,19.7,10.0,0.0
2025-09-15,METROPOLITANA DE SANTIAGO,24.7,9.6,0.0
2025-09-16,METROPOLITANA DE SANTIAGO,25.2,11.8,0.0
2025-09-17,METROPOLITANA DE SANTIAGO,20.5,9.4,0.0
2025-09-18,METROPOLITANA DE SANTIAGO,21.8,8.6,0.0
2025-09-19,METROPOLITANA DE SANTIAGO,22.9,9.5,0.0
2025-09-20,METROPOLITANA DE SANTIAGO,13.8,7.8,1.9
2025-09-21,METROPOLITANA DE SANTIAGO,14.1,6.6,3.9
2025-09-22,METROPOLITANA DE SANTIAGO,19.6,4.5,0.0
2025-09-23,METROPOLITANA DE SANTIAGO,20.9,9.8,0.0
2025-09-24,METROPOLITANA DE SANTIAGO,24.7,10.8,0.0
2025-09-25,METROPOLITANA DE SANTIAGO,23.2,12.4,0.1
2025-09-26,METROPOLITANA DE SANTIAGO,15.4,5.4,9.0
2025-09-27,METROPOLITANA DE SANTIAGO,19.0,4.7,0.0
2025-09-28,METROPOLITANA DE SANTIAGO,21.6,9.5,0.0
2025-09-29,METROPOLITANA DE SANTIAGO,19.8,10.4,0.0
2025-09-30,METROPOLITANA DE SANTIAGO,24.3,11.7,0.1
2025-10-01,METROPOLITANA DE SANTIAGO,27.2,11.2,0.0
2025-10-02,METROPOLITANA DE SANTIAGO,29.1,12.9,0.0
2025-10-03,METROPOLITANA DE SANTIAGO,23.2,12.0,0.0
2025-10-04,METROPOLITANA DE SANTIAGO,18.1,10.6,1.5
2025-10-05,METROPOLITANA DE SANTIAGO,15.1,8.0,9.1
2025-10-06,METROPOLITANA DE SANTIAGO,20.5,5.2,0.0
2025-10-07,METROPOLITANA DE SANTIAGO,23.5,7.6,0.0
2025-10-08,METROPOLITANA DE SANTIAGO,27.4,10.1,0.0
2025-10-09,METROPOLITANA DE SANTIAGO,26.5,12.3,0.0
2025-10-10,METROPOLITANA DE SANTIAGO,22.1,10.3,0.0
2025-10-11,METROPOLITANA DE SANTIAGO,21.4,9.2,0.0
2025-10-12,METROPOLITANA DE SANTIAGO,25.8,9.2,0.0
2025-10-13,METROPOLITANA DE SANTIAGO,26.2,10.2,0.0
2025-10-14,METROPOLITANA DE SANTIAGO,24.2,11.0,0.0
2025-10-15,METROPOLITANA DE SANTIAGO,21.7,9.4,0.0
2025-10-16,METROPOLITANA DE SANTIAGO,25.1,11.9,0.0
2025-10-17,METROPOLITANA DE SANTIAGO,27.9,12.3,0.0
2025-10-18,METROPOLITANA DE SANTIAGO,30.4,13.2,0.0
2025-10-19,METROPOLITANA DE SANTIAGO,25.6,12.8,0.0
2025-10-20,METROPOLITANA DE SANTIAGO,26.7,9.8,0.0
2025-10-21,METROPOLITANA DE SANTIAGO,22.5,12.8,0.0
2025-10-22,METROPOLITANA DE SANTIAGO,27.5,11.6,0.0
2025-10-23,METROPOLITANA DE SANTIAGO,19.4,11.0,0.0
2025-10-24,METROPOLITANA DE SANTIAGO,20.6,10.1,1.5
2025-10-25,METROPOLITANA DE SANTIAGO,23.0,8.6,0.0
2025-10-26,METROPOLITANA DE SANTIAGO,26.1,11.1,0.0
2025-10-27,METROPOLITANA DE SANTIAGO,24.4,13.4,0.0
2025-10-28,METROPOLITANA DE SANTIAGO,26.9,11.9,0.0
2025-10-29,METROPOLITANA DE SANTIAGO,26.5,13.1,0.6
2025-10-30,METROPOLITANA DE SANTIAGO,28.0,12.9,0.0
2025-10-31,METROPOLITANA DE SANTIAGO,22.9,10.9,0.6
2025-11-01,METROPOLITANA DE SANTIAGO,24.1,8.9,0.0
2025-11-02,METROPOLITANA DE SANTIAGO,27.3,11.4,0.0
2025-11-03,METROPOLITANA DE SANTIAGO,21.6,11.4,0.0
2025-11-04,METROPOLITANA DE SANTIAGO,25.0,11.2,0.0
2025-11-05,METROPOLITANA DE SANTIAGO,25.5,10.4,0.0
2025-11-06,METROPOLITANA DE SANTIAGO,17.5,10.6,24.1
2025-11-07,METROPOLITANA DE SANTIAGO,22.2,7.7,4.4
2025-11-08,METROPOLITANA DE SANTIAGO,22.5,10.1,0.0
2025-11-09,METROPOLITANA DE SANTIAGO,24.1,10.8,0.0
2025-11-10,METROPOLITANA DE SANTIAGO,24.1,9.6,0.0
2025-11-11,METROPOLITANA DE SANTIAGO,23.9,9.4,0.0
2025-11-12,METROPOLITANA DE SANTIAGO,27.5,11.3,0.0
2025-11-13,METROPOLITANA DE SANTIAGO,29.6,14.2,0.0
2025-11-14,METROPOLITANA DE SANTIAGO,27.4,14.6,0.0
2025-11-15,METROPOLITANA DE SANTIAGO,25.2,10.4,0.0
2025-11-16,METROPOLITANA DE SANTIAGO,26.1,13.2,0.0
2025-11-17,METROPOLITANA DE SANTIAGO,31.5,14.4,0.0
2025-11-18,METROPOLITANA DE SANTIAGO,30.4,16.4,0.0
2025-11-19,METROPOLITANA DE SANTIAGO,28.0,15.2,0.0
2025-11-20,METROPOLITANA DE SANTIAGO,23.0,14.4,0.0
2025-11-21,METROPOLITANA DE SANTIAGO,30.2,13.4,0.0
2025-11-22,METROPOLITANA DE SANTIAGO,29.9,15.1,0.0
2025-11-23,METROPOLITANA DE SANTIAGO,27.4,14.4,0.0
2025-11-24,METROPOLITANA DE SANTIAGO,27.0,13.0,0.0
2025-11-25,METROPOLITANA DE SANTIAGO,24.6,12.5,0.0
2025-11-26,METROPOLITANA DE SANTIAGO,25.4,12.4,0.0
2025-11-27,METROPOLITANA DE SANTIAGO,28.1,11.8,0.0
2025-11-28,METROPOLITANA DE SANTIAGO,25.0,11.2,0.0
2025-11-29,METROPOLITANA DE SANTIAGO,25.1,11.2,0.0
2025-11-30,METROPOLITANA DE SANTIAGO,24.6,11.6,0.0
2025-12-01,METROPOLITANA DE SANTIAGO,28.5,12.2,0.0
2025-12-02,METROPOLITANA DE SANTIAGO,30.1,14.9,0.0
2025-12-03,METROPOLITANA DE SANTIAGO,31.5,15.9,0.0
2025-12-04,METROPOLITANA DE SANTIAGO,27.6,15.8,0.0
2025-12-05,METROPOLITANA DE SANTIAGO,30.5,14.9,0.0
2025-12-06,METROPOLITANA DE SANTIAGO,24.8,17.1,1.4
2025-12-07,METROPOLITANA DE SANTIAGO,26.8,14.8,0.2
2025-12-08,METROPOLITANA DE SANTIAGO,32.5,14.8,0.0
2025-12-09,METROPOLITANA DE SANTIAGO,26.9,14.9,0.0
2025-12-10,METROPOLITANA DE SANTIAGO,25.6,13.1,0.0
2025-12-11,METROPOLITANA DE SANTIAGO,23.6,14.4,0.1
2025-12-12,METROPOLITANA DE SANTIAGO,26.8,13.4,0.0
2025-12-13,METROPOLITANA DE SANTIAGO,24.6,13.0,0.0
2025-12-14,METROPOLITANA DE SANTIAGO,18.9,13.4,1.0
2025-12-15,METROPOLITANA DE SANTIAGO,28.5,10.9,0.0
2025-12-16,METROPOLITANA DE SANTIAGO,33.4,15.0,0.0
2025-12-17,METROPOLITANA DE SANTIAGO,27.7,17.0,0.0
2025-12-18,METROPOLITANA DE SANTIAGO,29.1,14.7,0.0
2025-12-19,METROPOLITANA DE SANTIAGO,26.8,14.2,0.0
2025-12-20,METROPOLITANA DE SANTIAGO,24.8,13.3,0.0
2025-12-21,METROPOLITANA DE SANTIAGO,26.5,13.6,0.2
2025-12-22,METROPOLITANA DE SANTIAGO,28.1,13.9,0.0
2025-12-23,METROPOLITANA DE SANTIAGO,30.8,13.9,0.0
2025-12-24,METROPOLITANA DE SANTIAGO,30.6,15.2,0.0
2025-12-25,METROPOLITANA DE SANTIAGO,32.8,17.2,0.0
2025-12-26,METROPOLITANA DE SANTIAGO,28.0,14.3,0.0
2025-12-27,METROPOLITANA DE SANTIAGO,30.9,14.9,0.0
2025-12-28,METROPOLITANA DE SANTIAGO,31.2,16.6,0.0
2025-12-29,METROPOLITANA DE SANTIAGO,32.5,17.7,0.0
2025-12-30,METROPOLITANA DE SANTIAGO,33.7,17.5,0.0
2025-12-31,METROPOLITANA DE SANTIAGO,33.2,18.6,0.0
2026-01-01,METROPOLITANA DE SANTIAGO,31.2,17.5,0.0
2026-01-02,METROPOLITANA DE SANTIAGO,28.1,16.2,0.0
2026-01-03,METROPOLITANA DE SANTIAGO,27.3,14.5,0.0
2026-01-04,METROPOLITANA DE SANTIAGO,24.4,13.4,0.0
2026-01-05,METROPOLITANA DE SANTIAGO,23.1,13.9,0.0
2026-01-06,METROPOLITANA DE SANTIAGO,28.1,14.3,0.0
2026-01-07,METROPOLITANA DE SANTIAGO,29.6,15.5,0.1
2026-01-08,METROPOLITANA DE SANTIAGO,24.8,14.9,0.4
2026-01-09,METROPOLITANA DE SANTIAGO,32.0,16.5,0.0
2026-01-10,METROPOLITANA DE SANTIAGO,33.2,17.0,0.0
2026-01-11,METROPOLITANA DE SANTIAGO,32.7,16.9,0.0
2026-01-12,METROPOLITANA DE SANTIAGO,29.5,17.0,0.0
2026-01-13,METROPOLITANA DE SANTIAGO,32.2,16.8,0.0
2026-01-14,METROPOLITANA DE SANTIAGO,26.8,17.0,0.0
2026-01-15,METROPOLITANA DE SANTIAGO,28.9,13.3,0.0
2026-01-16,METROPOLITANA DE SANTIAGO,32.2,16.7,0.0
2026-01-17,METROPOLITANA DE SANTIAGO,33.5,17.8,0.0
2026-01-18,METROPOLITANA DE SANTIAGO,32.7,19.4,0.0
2026-01-19,METROPOLITANA DE SANTIAGO,30.6,17.3,0.0
2026-01-20,METROPOLITANA DE SANTIAGO,28.9,16.5,0.0
2026-01-21,METROPOLITANA DE SANTIAGO,26.1,16.2,0.0
2026-01-22,METROPOLITANA DE SANTIAGO,30.5,16.1,0.0
2026-01-23,METROPOLITANA DE SANTIAGO,30.4,17.9,0.0
2026-01-24,METROPOLITANA DE SANTIAGO,29.6,16.5,0.0
2026-01-25,METROPOLITANA DE SANTIAGO,25.5,15.1,0.2
2026-01-26,METROPOLITANA DE SANTIAGO,28.0,13.9,0.0
2026-01-27,METROPOLITANA DE SANTIAGO,30.5,13.7,0.0
2026-01-28,METROPOLITANA DE SANTIAGO,33.7,16.4,0.0
2026-01-29,METROPOLITANA DE SANTIAGO,30.7,18.9,0.0
2026-01-30,METROPOLITANA DE SANTIAGO,30.6,16.2,0.0
2026-01-31,METROPOLITANA DE SANTIAGO,26.4,15.4,0.7
2026-02-01,METROPOLITANA DE SANTIAGO,28.2,16.3,0.0
2026-02-02,METROPOLITANA DE SANTIAGO,28.2,16.8,0.0
2026-02-03,METROPOLITANA DE SANTIAGO,28.5,15.6,0.0
2026-02-04,METROPOLITANA DE SANTIAGO,29.1,15.6,0.0
2026-02-05,METROPOLITANA DE SANTIAGO,29.1,15.7,0.0
2026-02-06,METROPOLITANA DE SANTIAGO,32.3,17.1,0.0
2026-02-07,METROPOLITANA DE SANTIAGO,33.2,17.8,0.0
2026-02-08,METROPOLITANA DE SANTIAGO,29.4,15.2,0.0
2026-02-09,METROPOLITANA DE SANTIAGO,29.6,13.9,0.0
2026-02-10,METROPOLITANA DE SANTIAGO,29.2,15.9,0.0
2026-02-11,METROPOLITANA DE SANTIAGO,30.2,13.8,0.0
2026-02-12,METROPOLITANA DE SANTIAGO,31.0,15.1,0.0
2026-02-13,METROPOLITANA DE SANTIAGO,33.0,16.5,0.0
2026-02-14,METROPOLITANA DE SANTIAGO,28.0,17.0,0.0
2026-02-15,METROPOLITANA DE SANTIAGO,30.8,14.6,0.0
2026-02-16,METROPOLITANA DE SANTIAGO,31.4,14.6,0.0
2026-02-17,METROPOLITANA DE SANTIAGO,31.8,15.8,0.0
2026-02-18,METROPOLITANA DE SANTIAGO,30.9,17.5,0.0
2026-02-19,METROPOLITANA DE SANTIAGO,33.0,16.3,0.0
2026-02-20,METROPOLITANA DE SANTIAGO,29.2,17.0,0.0
2026-02-21,METROPOLITANA DE SANTIAGO,31.7,14.5,0.0
2026-02-22,METROPOLITANA DE SANTIAGO,32.0,17.0,0.0
2026-02-23,METROPOLITANA DE SANTIAGO,31.5,17.1,0.0
2026-02-24,METROPOLITANA DE SANTIAGO,32.5,18.0,0.0
2026-02-25,METROPOLITANA DE SANTIAGO,30.4,17.0,0.0
2026-02-26,METROPOLITANA DE SANTIAGO,30.3,15.8,0.0
2026-02-27,METROPOLITANA DE SANTIAGO,29.1,16.4,0.0
2026-02-28,METROPOLITANA DE SANTIAGO,32.0,14.6,0.0
2026-03-01,METROPOLITANA DE SANTIAGO,31.2,16.1,0.0
2026-03-02,METROPOLITANA DE SANTIAGO,27.5,15.4,0.0
2026-03-03,METROPOLITANA DE SANTIAGO,29.8,14.9,0.0
2026-03-04,METROPOLITANA DE SANTIAGO,32.2,16.0,0.0
2026-03-05,METROPOLITANA DE SANTIAGO,30.2,17.1,0.0
2026-03-06,METROPOLITANA DE SANTIAGO,32.0,15.9,0.0
2026-03-07,METROPOLITANA DE SANTIAGO,25.9,15.4,0.0
2026-03-08,METROPOLITANA DE SANTIAGO,27.0,14.3,0.7
2026-03-09,METROPOLITANA DE SANTIAGO,30.4,14.9,0.0
2026-03-10,METROPOLITANA DE SANTIAGO,31.2,17.4,0.0
2026-03-11,METROPOLITANA DE SANTIAGO,28.9,15.9,0.0
2026-03-12,METROPOLITANA DE SANTIAGO,30.0,16.2,0.0
2026-03-13,METROPOLITANA DE SANTIAGO,28.4,14.8,0.0
2026-03-14,METROPOLITANA DE SANTIAGO,26.9,13.9,0.0
2026-03-15,METROPOLITANA DE SANTIAGO,27.0,14.4,0.0
2026-03-16,METROPOLITANA DE SANTIAGO,25.8,14.9,0.5
2026-03-17,METROPOLITANA DE SANTIAGO,28.1,13.6,0.2
2026-03-18,METROPOLITANA DE SANTIAGO,29.4,14.6,0.0
2026-03-19,METROPOLITANA DE SANTIAGO,25.5,12.6,0.0
2026-03-20,METROPOLITANA DE SANTIAGO,20.5,12.0,8.1
2026-03-21,METROPOLITANA DE SANTIAGO,21.0,10.1,0.2
2026-03-22,METROPOLITANA DE SANTIAGO,15.5,10.8,1.9
2026-03-23,METROPOLITANA DE SANTIAGO,24.0,7.0,0.0
2026-03-24,METROPOLITANA DE SANTIAGO,24.8,12.1,0.0
2026-03-25,METROPOLITANA DE SANTIAGO,26.1,12.4,0.0
2026-03-26,METROPOLITANA DE SANTIAGO,26.0,11.9,0.0
2026-03-27,METROPOLITANA DE SANTIAGO,26.7,12.2,0.0
2026-03-28,METROPOLITANA DE SANTIAGO,24.4,11.9,0.0
2026-03-29,METROPOLITANA DE SANTIAGO,28.1,12.0,0.0
2026-03-30,METROPOLITANA DE SANTIAGO,28.0,14.1,0.0
2026-03-31,METROPOLITANA DE SANTIAGO,28.5,13.6,0.0
2026-04-01,METROPOLITANA DE SANTIAGO,26.5,14.1,0.0
2026-04-02,METROPOLITANA DE SANTIAGO,27.0,13.4,0.0
2026-04-03,METROPOLITANA DE SANTIAGO,29.1,13.1,0.0
2026-04-04,METROPOLITANA DE SANTIAGO,30.2,15.6,0.0
2026-04-05,METROPOLITANA DE SANTIAGO,24.5,12.8,0.0
2026-04-06,METROPOLITANA DE SANTIAGO,24.4,10.9,0.0
2026-04-07,METROPOLITANA DE SANTIAGO,28.8,12.4,0.0
2026-04-08,METROPOLITANA DE SANTIAGO,26.2,13.0,0.0
2026-04-09,METROPOLITANA DE SANTIAGO,24.2,11.1,0.0
2026-04-10,METROPOLITANA DE SANTIAGO,20.0,10.1,0.0
2026-04-11,METROPOLITANA DE SANTIAGO,22.6,10.2,0.0
2026-04-12,METROPOLITANA DE SANTIAGO,24.2,11.1,0.0
2026-04-13,METROPOLITANA DE SANTIAGO,25.1,12.0,0.0
2026-04-14,METROPOLITANA DE SANTIAGO,18.2,9.6,0.3
2026-04-15,METROPOLITANA DE SANTIAGO,28.4,10.6,0.0
2026-04-16,METROPOLITANA DE SANTIAGO,25.5,13.1,0.0
2026-04-17,METROPOLITANA DE SANTIAGO,23.7,14.9,0.0
2026-04-18,METROPOLITANA DE SANTIAGO,23.0,14.1,0.0
2026-04-19,METROPOLITANA DE SANTIAGO,23.8,13.1,0.0
2026-04-20,METROPOLITANA DE SANTIAGO,14.0,10.6,4.4
2026-04-21,METROPOLITANA DE SANTIAGO,21.5,9.6,0.0
2026-04-22,METROPOLITANA DE SANTIAGO,21.9,9.2,0.0
2026-04-23,METROPOLITANA DE SANTIAGO,22.4,9.6,0.0
2026-04-24,METROPOLITANA DE SANTIAGO,20.6,9.2,0.0
2026-04-25,METROPOLITANA DE SANTIAGO,21.2,9.0,0.0
2026-04-26,METROPOLITANA DE SANTIAGO,21.8,8.1,0.0
2026-04-27,METROPOLITANA DE SANTIAGO,21.8,9.2,0.4
2026-04-28,METROPOLITANA DE SANTIAGO,24.0,11.6,0.0
2026-04-29,METROPOLITANA DE SANTIAGO,24.8,11.8,0.0
2026-04-30,METROPOLITANA DE SANTIAGO,22.0,12.4,0.0
2026-05-01,METROPOLITANA DE SANTIAGO,17.9,8.9,0.0
2026-05-02,METROPOLITANA DE SANTIAGO,26.2,10.7,0.0
2026-05-03,METROPOLITANA DE SANTIAGO,23.9,11.9,0.0
2026-05-04,METROPOLITANA DE SANTIAGO,22.2,11.8,0.0
2026-05-05,METROPOLITANA DE SANTIAGO,25.0,11.7,0.0
2026-05-06,METROPOLITANA DE SANTIAGO,18.6,10.1,27.7
2026-05-07,METROPOLITANA DE SANTIAGO,15.3,8.4,0.5
2026-05-08,METROPOLITANA DE SANTIAGO,16.1,6.9,0.0
2026-05-09,METROPOLITANA DE SANTIAGO,17.7,5.3,0.0
2026-05-10,METROPOLITANA DE SANTIAGO,23.0,8.1,0.0
2026-05-11,METROPOLITANA DE SANTIAGO,22.0,10.5,0.0
2026-05-12,METROPOLITANA DE SANTIAGO,16.8,8.6,0.0
2026-05-13,METROPOLITANA DE SANTIAGO,18.3,8.0,0.0
2026-05-14,METROPOLITANA DE SANTIAGO,22.1,11.4,0.0
2026-05-15,METROPOLITANA DE SANTIAGO,18.5,11.1,0.0
2026-05-16,METROPOLITANA DE SANTIAGO,17.1,7.8,0.4
2026-05-17,METROPOLITANA DE SANTIAGO,19.8,5.5,0.0
2026-05-18,METROPOLITANA DE SANTIAGO,21.9,7.9,0.0
2026-05-19,METROPOLITANA DE SANTIAGO,20.0,7.5,0.0
2026-05-20,METROPOLITANA DE SANTIAGO,15.6,6.0,0.0
2026-05-21,METROPOLITANA DE SANTIAGO,13.0,5.3,0.0
2026-05-22,METROPOLITANA DE SANTIAGO,14.9,5.0,0.0
2026-05-23,METROPOLITANA DE SANTIAGO,10.4,4.9,0.0
2026-05-24,METROPOLITANA DE SANTIAGO,13.9,3.3,0.0
2026-05-25,METROPOLITANA DE SANTIAGO,21.1,6.1,0.0
2026-05-26,METROPOLITANA DE SANTIAGO,24.5,9.9,0.0
2026-05-27,METROPOLITANA DE SANTIAGO,16.0,6.2,0.0
2026-05-28,METROPOLITANA DE SANTIAGO,17.4,8.1,0.0
2026-05-29,METROPOLITANA DE SANTIAGO,21.1,7.9,0.0
2026-05-30,METROPOLITANA DE SANTIAGO,23.9,10.2,0.0
2026-05-31,METROPOLITANA DE SANTIAGO,13.9,7.8,0.0
2026-06-01,METROPOLITANA DE SANTIAGO,14.9,8.2,0.0
2026-06-02,METROPOLITANA DE SANTIAGO,20.0,9.6,0.0
2026-06-03,METROPOLITANA DE SANTIAGO,17.5,9.8,0.0
2026-06-04,METROPOLITANA DE SANTIAGO,22.9,11.4,0.0
2026-06-05,METROPOLITANA DE SANTIAGO,15.2,8.7,0.0
2026-06-06,METROPOLITANA DE SANTIAGO,16.0,6.7,0.0
2026-06-07,METROPOLITANA DE SANTIAGO,17.9,5.0,0.0
2026-06-08,METROPOLITANA DE SANTIAGO,19.1,6.5,0.0
2026-06-09,METROPOLITANA DE SANTIAGO,12.1,7.7,0.1
2026-06-10,METROPOLITANA DE SANTIAGO,10.4,7.7,6.9
2026-06-11,METROPOLITANA DE SANTIAGO,16.8,3.0,0.0
2023-01-01,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.2,13.7,0.0
2023-01-02,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.6,13.5,0.0
2023-01-03,LIBERTADOR GENERAL BERNARDO O'HIGGINS,32.3,13.5,0.0
2023-01-04,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.2,16.0,0.0
2023-01-05,LIBERTADOR GENERAL BERNARDO O'HIGGINS,27.2,15.2,0.0
2023-01-06,LIBERTADOR GENERAL BERNARDO O'HIGGINS,28.6,13.9,0.0
2023-01-07,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.4,14.8,0.0
2023-01-08,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.6,15.1,0.0
2023-01-09,LIBERTADOR GENERAL BERNARDO O'HIGGINS,28.0,13.4,11.2
2023-01-10,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.2,14.1,0.1
2023-01-11,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.4,14.9,0.0
2023-01-12,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.9,12.6,0.0
2023-01-13,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.5,13.1,0.0
2023-01-14,LIBERTADOR GENERAL BERNARDO O'HIGGINS,28.1,10.9,0.0
2023-01-15,LIBERTADOR GENERAL BERNARDO O'HIGGINS,32.1,12.8,0.0
2023-01-16,LIBERTADOR GENERAL BERNARDO O'HIGGINS,27.9,12.6,0.0
2023-01-17,LIBERTADOR GENERAL BERNARDO O'HIGGINS,27.5,10.4,0.0
2023-01-18,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.4,12.9,0.0
2023-01-19,LIBERTADOR GENERAL BERNARDO O'HIGGINS,24.1,12.6,0.0
2023-01-20,LIBERTADOR GENERAL BERNARDO O'HIGGINS,28.5,13.0,0.0
2023-01-21,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.1,13.1,0.0
2023-01-22,LIBERTADOR GENERAL BERNARDO O'HIGGINS,34.2,12.8,0.0
2023-01-23,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.5,13.6,0.0
2023-01-24,LIBERTADOR GENERAL BERNARDO O'HIGGINS,32.0,12.2,0.0
2023-01-25,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.3,13.8,0.0
2023-01-26,LIBERTADOR GENERAL BERNARDO O'HIGGINS,28.9,11.6,0.0
2023-01-27,LIBERTADOR GENERAL BERNARDO O'HIGGINS,32.8,13.6,0.0
2023-01-28,LIBERTADOR GENERAL BERNARDO O'HIGGINS,35.2,15.4,0.0
2023-01-29,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.1,15.1,0.0
2023-01-30,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.9,13.9,0.0
2023-01-31,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.5,15.8,0.0
2023-02-01,LIBERTADOR GENERAL BERNARDO O'HIGGINS,33.6,11.9,0.0
2023-02-02,LIBERTADOR GENERAL BERNARDO O'HIGGINS,36.1,15.7,0.0
2023-02-03,LIBERTADOR GENERAL BERNARDO O'HIGGINS,29.8,16.8,0.0
2023-02-04,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.2,14.3,0.0
2023-02-05,LIBERTADOR GENERAL BERNARDO O'HIGGINS,32.0,15.7,0.0
2023-02-06,LIBERTADOR GENERAL BERNARDO O'HIGGINS,33.0,15.4,0.0
2023-02-07,LIBERTADOR GENERAL BERNARDO O'HIGGINS,32.4,16.0,0.0
2023-02-08,LIBERTADOR GENERAL BERNARDO O'HIGGINS,34.3,15.9,0.0
2023-02-09,LIBERTADOR GENERAL BERNARDO O'HIGGINS,37.0,15.9,0.0
2023-02-10,LIBERTADOR GENERAL BERNARDO O'HIGGINS,36.2,17.9,0.0
2023-02-11,LIBERTADOR GENERAL BERNARDO O'HIGGINS,35.2,17.9,0.0
2023-02-12,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.2,16.2,0.0
2023-02-13,LIBERTADOR GENERAL BERNARDO O'HIGGINS,32.1,13.6,0.0
2023-02-14,LIBERTADOR GENERAL BERNARDO O'HIGGINS,32.2,13.9,0.0
2023-02-15,LIBERTADOR GENERAL BERNARDO O'HIGGINS,34.1,16.5,0.0
2023-02-16,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.1,13.8,0.0
2023-02-17,LIBERTADOR GENERAL BERNARDO O'HIGGINS,32.0,13.4,0.0
2023-02-18,LIBERTADOR GENERAL BERNARDO O'HIGGINS,31.1,15.7,0.0
2023-02-19,LIBERTADOR GENERAL BERNARDO O'HIGGINS,33.2,16.9,0.0
2023-02-20,LIBERTADOR GENERAL BERNARDO O'HIGGINS,34.4,16.5,0.0
2023-02-21,LIBERTADOR GENERAL BERNARDO O'HIGGINS,33.9,16.2,0.0
2023-02-22,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.2,13.9,0.0
2023-02-23,LIBERTADOR GENERAL BERNARDO O'HIGGINS,33.3,13.4,0.0
2023-02-24,LIBERTADOR GENERAL BERNARDO O'HIGGINS,27.2,13.4,0.0
2023-02-25,LIBERTADOR GENERAL BERNARDO O'HIGGINS,30.6,13.4,0.0
2023-02-26,LIBERTADOR GENERAL BERNARDO O'HIGGINS,32.8,14.1,0.0
